subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
152,2.97E+07,2.21783,0.000132685,6.60224,3628.61,0.1875,13737.8,118784,278528,121925,288880,6746.5,95.68087209,166955,2.173406008,0.0001123057111,8.228444791
153,2.99E+07,2.2233,0.000420688,6.72992,3689.56,0.921875,14356.6,121856,282624,123837,292435,5896,95.35581679,168598,2.188377086,0.0005467888113,8.515284879
154,3.01E+07,2.2302,9.54E-05,6.85084,3766,0.140625,15164.4,123392,286720,124857,295956,5350.5,95.45818503,171099,2.201064881,0.00008218925885,8.862939
155,3.03E+07,2.21634,0.000324957,6.72928,3755.33,0.71875,14317.4,123392,288768,125258,297971,5534.5,95.75191213,172713,2.174318088,0.0004161528084,8.289706044
156,3.05E+07,2.19207,0.000105476,6.89597,3686.38,0.234375,13871.4,123392,288768,124963,298255,5529,95.43198763,173292,2.127264963,0.0001352485977,8.004639568
157,3.07E+07,2.50512,0.001762,9.77482,4307.52,3.03125,17715.4,125440,292864,127108,302838,5821,95.27343083,175730,2.451214932,0.001724947362,10.0810334
158,3.09E+07,2.34431,0.000613863,11.4955,4116.83,1.09375,28091.2,126976,294912,128919,305069,6050,95.33692875,176150,2.337116094,0.0006209196707,15.94731763
159,3.11E+07,2.42406,0.00191318,7.51141,4143.91,2.54688,16002.9,125440,294912,126998,304917,5781.5,95.25233393,177919,2.329099197,0.001431482866,8.994486255
160,3.13E+07,2.18535,0.000293978,6.99411,3835.06,0.65625,15040.7,128000,294912,129745,307511,7172,93.89422049,177766,2.157364175,0.0003691650822,8.460954288
161,3.14E+07,2.48581,5.34E-05,10.9441,4454.31,0.109375,29514.9,128000,299008,131514,310110,7308,95.75130462,178596,2.494070416,0.00006124157316,16.52607001
162,3.16E+07,2.11479,0.000563745,7.20914,3729.93,1.17188,14945.2,129024,299008,130318,310715,6500.5,94.22773106,180397,2.067623076,0.0006496116898,8.284616706
163,3.18E+07,2.33125,0.000947325,7.63459,4180.06,2.32812,16150.2,131072,303104,132491,313495,5905,95.04320347,181004,2.309374378,0.001286225719,8.922565247
164,3.20E+07,2.3326,0.00155577,7.4432,4187.71,2.4375,16386.6,131072,303104,132909,313957,6345,95.02010517,181048,2.313038531,0.001346328046,9.050969909
165,3.22E+07,2.32713,0.000727283,7.38819,4155.67,1.59375,16870.2,131072,301056,132481,313385,6869,93.96364923,180904,2.297168664,0.0008809921284,9.325498607
166,3.24E+07,2.32528,7.44E-05,7.37999,4220.29,0.125,16225.8,133120,303104,134911,315995,7341,93.87024806,181084,2.330570343,0.00006902873804,8.960371982
167,3.26E+07,2.28102,0.00287216,7.3112,4197.59,6,16667.6,135168,307200,136710,318544,6443,94.60936898,181834,2.308473663,0.003299712925,9.166382525
168,3.28E+07,2.28858,0.00031851,7.41683,4193.44,0.671875,16573.2,135168,307200,136430,320178,7120,93.62387618,183748,2.282169058,0.0003656502384,9.019526743
169,3.30E+07,2.25453,0.000399637,7.18402,4223.94,0.6875,16696.8,138240,311296,139289,324311,7032,93.53266098,185022,2.282939326,0.000371577434,9.024224146
170,3.32E+07,2.23955,0.000419275,6.88543,4238.97,0.953125,16888.7,139264,313344,140608,326709,7354.5,93.5406043,186101,2.27777927,0.0005121546902,9.075018404
171,3.34E+07,2.23132,0.00140256,7.31822,4201.76,2.84375,16577.1,139264,313344,140074,327288,7377,92.98449902,187214,2.244362067,0.001518983623,8.854626257
172,3.36E+07,2.24116,0.000166796,7.24438,4259.49,0.421875,17148.7,140288,313344,141394,328445,8103.5,92.5180833,187051,2.27718109,0.0002255400933,9.167927464
173,3.38E+07,2.22024,0.000100977,7.19511,4269.44,0.28125,16880.8,141312,315392,142838,330817,8475.5,92.60608898,187979,2.271232425,0.0001496177765,8.980152038
174,3.40E+07,2.41745,0.000102703,7.64608,4598.2,0.21875,18371.2,140288,317440,142290,332029,8295.5,93.36615034,189739,2.423434297,0.0001152899509,9.682353127
175,3.42E+07,2.19275,9.48E-06,6.95283,4269.06,0.015625,18231.1,143360,321536,144710,336934,8374,92.6918595,192224,2.220877726,0.00000812853754,9.484299567
176,3.44E+07,2.24177,0.00134596,8.196,4442.43,2.92188,18770.9,145408,327680,146873,341672,7728.5,93.56926884,194799,2.280519921,0.001499946098,9.636035093
177,3.46E+07,2.38783,0.00181617,7.39018,4693,3.98438,19949.8,145408,327680,146660,342477,8024.5,93.08282733,195817,2.396625421,0.002034746728,10.18798164
178,3.48E+07,2.36324,0.00350661,7.42509,4706.1,5.42188,19836.7,146432,329728,147803,345795,8719,92.57747788,197992,2.376914219,0.002738433876,10.01894016
179,3.50E+07,2.22611,0.00169794,6.96762,4475.93,3.54688,19269.4,147456,331776,148838,347829,8717.5,92.62730475,198991,2.249312783,0.001782432371,9.683553528
180,3.52E+07,2.16927,0.000404294,7.16889,4334.94,0.96875,19461.8,147456,331776,148675,348803,9123,92.10105532,200128,2.166083706,0.0004840651983,9.724676207
181,3.54E+07,2.36612,0.000565844,7.53597,4792.71,1.39062,21669.1,148480,335872,151130,353344,10061,92.67014153,202214,2.370117796,0.0006876971921,10.71592471
182,3.55E+07,2.33884,0.000207401,7.80284,4806.02,0.4375,22359.1,151552,339968,152831,356983,9147,92.29201771,204152,2.354138093,0.000214301109,10.95218269
183,3.57E+07,2.16535,0.000391249,6.97738,4456.62,0.625,20426.2,153600,344064,154038,360551,8462.5,92.22857641,206513,2.158033635,0.0003026443856,9.890999598
184,3.59E+07,2.35321,0.000904524,7.41573,4931.5,1.79688,21983.5,155648,348160,158249,366382,10411.5,92.49470291,208133,2.369398414,0.0008633325806,10.56223665
185,3.61E+07,2.34977,0.000785834,7.55295,4958.68,1.60938,21705.9,156672,352256,159311,370162,10272.5,92.7593419,210851,2.35174602,0.000763278334,10.29442592
186,3.63E+07,2.38013,0.000186843,7.48464,5003.25,0.46875,21990.3,156672,352256,159376,370180,10314,92.78002315,210804,2.373413218,0.0002223629533,10.43163318
187,3.65E+07,2.21909,0.000270298,7.26314,4749.49,0.484375,22095.5,159744,354304,162400,372914,10633,92.42140665,210514,2.256139734,0.0002300915854,10.49597651
188,3.67E+07,2.35424,2.08E-05,7.60645,5062.54,0.046875,23203,159744,356352,163629,374173,10853,93.380956,210544,2.404504522,0.00002226375484,11.02049928
189,3.69E+07,2.35126,0.000370251,7.62231,5016.22,1.03125,24254.8,159744,354304,162704,373884,11270,92.12993655,211180,2.375329103,0.0004883274931,11.48536793
190,3.71E+07,2.44706,4.15E-05,8.14915,5336.61,0.078125,24893.1,162816,360448,166577,380265,11789,92.48624162,213688,2.497384037,0.00003656031223,11.64927371
191,3.73E+07,2.27745,0.00293864,7.63412,5031.92,5.6875,23320.9,163840,362496,168929,383372,12982.5,92.63813694,214443,2.346506997,0.002652219937,10.87510434
192,3.75E+07,2.3175,0.00171658,7.49168,5153.08,4.78125,23426.7,165888,366592,170195,385754,11734.5,93.10861527,215559,2.390565924,0.002218070227,10.86788304
193,3.77E+07,2.28895,0.000221252,7.71079,5192.68,0.453125,25275.6,169984,370688,173240,390723,11645.5,92.28491422,217483,2.387625699,0.0002083496181,11.62187389
194,3.79E+07,2.45142,0.000295331,8.27353,5578.46,0.75,25657.7,169984,370688,174983,391435,12873,92.72448395,216452,2.577227284,0.0003464971449,11.85375973
195,3.81E+07,2.29413,0.00480469,7.71677,5156.78,9.51562,23104.9,168960,366592,172991,387012,12225.5,92.34234024,214021,2.409473837,0.004446115101,10.79562286
196,3.83E+07,2.28915,0.00104008,7.87289,5249.61,2.60938,24809.7,173056,372736,176545,390660,10706.5,93.25829578,214115,2.451771244,0.00121868155,11.58709105
197,3.85E+07,2.42447,0.00345026,8.6876,5596.78,7.17188,27146.7,175104,376832,178990,393048,10051,94.23987891,214058,2.614609125,0.003350437732,12.68193667
198,3.87E+07,2.4494,0.000423853,8.16982,5676.78,0.9375,25883,175104,378880,179987,396287,11145,94.20989367,216300,2.624493759,0.0004334257975,11.96625058
199,3.89E+07,2.26054,0.00138461,8.05599,5368.77,3.0625,25405.8,180224,385024,184781,401919,10726,94.31789922,217138,2.472515175,0.00141039339,11.70030119
200,3.91E+07,2.39099,0.000557732,8.70704,5741.04,1.65625,25986.7,182272,389120,186852,406421,10940.5,94.20637704,219569,2.614686044,0.000754318688,11.83532284
201,3.93E+07,2.39304,0.000478263,8.59236,5706.93,1.3125,26484.8,180224,391168,186470,405726,10402,96.2089977,219256,2.602861495,0.0005986153173,12.07939577
202,3.95E+07,12.3795,0.00403526,286.179,55958.9,14.875,1.68E+06,-647168,6.95E+06,263014,8.57E+06,1267426,9.14E+01,8308476,0.6735158169,0.000179034037,2.02E+01
203,3.96E+07,2.25812,0.000858314,8.05063,5510.01,1.96875,28033.7,187392,397312,191750,412962,10004,94.89539446,221212,2.490827803,0.0008899833644,12.67277544
204,3.98E+07,2.42886,0.000405477,8.78811,5935.29,1.1875,28234.6,186368,399360,193102,415058,11216,95.96136171,221956,2.674084053,0.0005350159491,12.72080953
205,4.00E+07,2.42437,0.000114728,8.64985,6043.4,0.3125,28330.3,191488,405504,196740,421560,10654,95.19437772,224820,2.68810604,0.000139000089,12.6013255
206,4.02E+07,2.27899,0.000625853,8.39257,5776.1,1.64062,26490.3,194560,411648,200590,427681,11031.5,95.59515789,227091,2.543517797,0.0007224504714,11.66505938
207,4.04E+07,2.38123,0.00303766,8.66852,6074.01,6.6875,30004.2,196608,413696,202706,433139,12770.5,94.20872878,230433,2.635911523,0.002902145092,13.02079129
208,4.06E+07,2.3977,0.000549808,8.55226,6249.66,1.39062,31015.9,201728,423936,208285,440678,11649.5,95.61733787,232393,2.689263446,0.0005983915178,13.34631422
209,4.08E+07,2.42479,0.000585355,8.75311,6334.58,1.39062,31677.3,201728,423936,209422,444177,13967.5,94.65527891,234755,2.698379161,0.0005923707695,13.4937701
210,4.10E+07,2.30607,0.000701677,8.07499,5991.63,1.96875,30901.9,201728,421888,208126,441020,12765,94.53227649,232894,2.572685428,0.0008453416576,13.26865441
211,4.12E+07,2.42171,0.000786775,8.58772,6351.79,2.0625,31278.9,203776,425984,210907,443910,12528.5,95.36701244,233003,2.726055029,0.0008851817359,13.42424776
212,4.14E+07,2.41345,0.000377185,8.08661,6420.57,1.375,31751.1,206848,430080,214410,450619,14050.5,94.50613651,236209,2.718173313,0.0005821116046,13.44195183
213,4.16E+07,2.5344,0.00135749,8.96313,6840.49,4.03125,34779.4,209920,438272,217540,460032,14690,94.1688798,242492,2.82091368,0.001662425977,14.34249377
214,4.18E+07,2.43863,0.00576476,8.03539,6742.75,18.0625,34813.1,215040,446464,223208,470867,16285.5,93.44461538,247659,2.722594374,0.007293294409,14.05686852
215,4.20E+07,2.45208,0.00012628,8.05326,6885.36,0.375,35410.2,220160,452608,227652,477541,16212.5,93.0205011,249889,2.755367383,0.0001500666296,14.17037165
216,4.22E+07,2.38913,0.00166695,8.14427,6741.79,4.0625,34774.3,221184,454656,228672,479374,16103,93.12729855,250702,2.689164825,0.001620449777,13.87077088
217,4.24E+07,2.54289,4.40E-05,8.32262,7294.69,0.109375,36338.8,222208,458752,233054,485502,18798,93.70008873,252448,2.889581221,0.00004332575421,14.39456839
218,4.26E+07,2.43926,0.00137327,7.83933,7037.94,4.21875,35752.4,226304,460800,235163,489761,18910,92.10441559,254598,2.764334362,0.001657024014,14.0426869
219,4.28E+07,2.45193,9.84E-06,8.10221,7124.36,0.03125,36881.4,228352,464896,236492,492964,18104,92.22995103,256472,2.777831498,0.00001218456596,14.38028323
220,4.30E+07,2.5376,0.000190734,8.09679,7590.36,0.53125,37747.7,234496,473088,244485,504549,20725,91.74357081,260064,2.918650794,0.0002042766396,14.51477329
221,4.32E+07,2.51556,0.000718056,7.86329,7612.83,2,39136.9,237568,479232,247052,509671,19961.5,92.02076011,262619,2.898811586,0.0007615595216,14.90253942
222,4.34E+07,2.42325,0.000569787,7.86395,7437.49,1.84375,39679.6,241664,491520,250493,517054,17181.5,93.73314176,266561,2.790164353,0.0006916803283,14.88574848
223,4.36E+07,2.40513,0.000135633,8.00025,7581.68,0.375,40008.4,250880,497664,259155,527761,19186,91.875833,268606,2.822602622,0.0001396096885,14.89482737
224,4.38E+07,2.50075,0.00267022,7.80131,8057.27,8.53125,40922.8,256000,507904,265260,536533,18944.5,92.85996026,271273,2.970170271,0.003144894626,15.08546741
225,4.39E+07,2.48161,0.00114442,8.15717,7940.86,3.84375,42563.8,253952,505856,262699,535065,18978,92.48731486,272366,2.915510747,0.001411244428,15.6274278
226,4.41E+07,2.4234,0.000887383,7.83265,7879.59,2.5625,40665.2,260096,512000,268024,541210,18569,92.20970328,273186,2.884331554,0.0009380056079,14.88553586
227,4.43E+07,2.45784,0.00125749,7.99614,8157.68,5.125,42724,264192,524288,272799,549702,17010.5,93.93036551,276903,2.946042477,0.00185082863,15.42922973
228,4.45E+07,2.44263,0.000924512,7.97971,8247.1,3.21875,43511.1,270336,532480,277935,560872,17995.5,92.65101418,282937,2.914818493,0.001137620742,15.37837045
229,4.47E+07,2.42779,0.00182358,8.1199,8482.45,7.65625,46695.9,280576,552960,289144,577465,16536.5,94.47248033,288321,2.942016017,0.002655460407,16.1958026
230,4.49E+07,2.38618,0.00130791,7.78885,8579.37,4.875,45458.2,290816,565248,297060,592313,16654.5,92.94808181,295253,2.905768951,0.001651126322,15.39635499
231,4.51E+07,2.44384,0.000788591,8.39597,8854.56,3.84375,48804.4,292864,565248,300327,598561,20388,91.33230953,298234,2.968997499,0.001288836954,16.36446549
232,4.53E+07,2.44703,0.000762934,8.45021,9029.6,3.375,49526.9,299008,573440,307169,603419,19070,92.63527426,296250,3.047966245,0.001139240506,16.71794093
233,4.55E+07,2.4922,0.000167011,8.17387,9383.98,0.6875,48366.8,305152,577536,313979,611074,21182.5,91.68245847,297095,3.158578906,0.0002314074623,16.27991047
234,4.57E+07,2.41494,0.000322613,7.87815,9162.16,1.15625,46741.3,309248,585728,317322,618515,20430.5,91.79496203,301193,3.041956486,0.0003838900638,15.51872055
235,4.59E+07,2.47502,0.00299116,8.07875,9764.87,10.7812,50038.4,321536,602112,329626,636283,21130.5,91.495058,306657,3.184297114,0.003515719517,16.31738392
236,4.61E+07,2.45127,0.0032095,8.24377,9875.7,11.4375,51998.2,327680,614400,337722,651168,23405,91.47349145,313446,3.150686243,0.003648953887,16.58920516
237,4.63E+07,2.43268,0.00094028,8.92539,9988.42,3.5625,57803.2,333824,626688,344346,666723,25278.5,90.84519057,322377,3.098366199,0.001105072632,17.93031141
238,4.65E+07,2.37627,0.00252095,8.16581,10048.8,10.6875,54331.8,346112,647168,355405,684159,23142,91.57485536,328754,3.056632011,0.003250911016,16.52658219
239,4.67E+07,2.44255,0.000230805,8.56992,10581.3,1.125,58356.8,356352,663552,365978,698617,22345.5,92.35236999,332639,3.181016056,0.0003382044799,17.54358328
240,4.69E+07,2.38357,0.000345604,8.80286,10473.2,1.65625,60491.4,362496,671744,372566,708808,23567,91.97185361,336242,3.114780426,0.0004925767751,17.99043546
241,4.71E+07,2.39919,0.000845427,8.56108,10809.7,3.84375,60282,372736,688128,382862,726313,24155.5,91.83027564,343451,3.147377646,0.00111915528,17.55184874
242,4.73E+07,2.37241,0.00154776,8.41074,10949.6,6.625,60182.4,385024,700416,394920,738295,23887.5,91.85060066,343375,3.188816891,0.001929377503,17.52672734
243,4.75E+07,2.39975,7.73E-05,8.8518,11277.4,0.5,64838.2,391168,716800,401465,756635,25066,91.68341921,355170,3.17521187,0.0001407776558,18.2555396
244,4.77E+07,2.401,8.90E-05,8.79469,11808.5,0.4375,67144.3,409600,745472,422307,785086,26160.5,92.58308778,362779,3.255012005,0.0001205968372,18.50832049
245,4.79E+07,2.3971,0.00061266,8.98513,12150.9,3.3125,70359.2,423936,765952,435936,810396,28222,91.3357902,374460,3.244912674,0.0008846071677,18.78951023
246,4.80E+07,2.41765,8.22E-05,8.68285,12509,0.4375,70103.9,434176,786432,445907,830738,28018.5,91.53524534,384831,3.25051776,0.0001136862675,18.21680166
247,4.82E+07,2.38073,0.000300722,8.71216,12624.3,1.6875,71926.8,448512,802816,459250,850247,29084.5,90.61552902,390997,3.228746001,0.0004315889892,18.39574217
248,4.84E+07,2.44598,0.00240436,8.5872,13205.5,11.375,72337.3,456704,819200,467019,867746,29430.5,90.4595897,400727,3.295385637,0.002838590861,18.05151637
249,4.86E+07,2.4552,0.00029996,8.89765,13513.1,1.4375,75608,464896,827392,476391,882062,33082.5,89.35713916,405671,3.331049052,0.0003543511861,18.63776311
250,4.88E+07,2.482,0.000965361,8.73166,14138.9,5.8125,77589.3,483328,860160,495638,916977,34563.5,89.43677182,421339,3.35570645,0.001379530497,18.41493429
251,4.90E+07,2.47715,0.00264206,8.34654,14653.4,16.125,76839.5,501760,892928,515548,951283,36071.5,89.77199445,435735,3.362915534,0.00370064374,17.63445672
252,4.92E+07,2.43138,0.00714294,8.71023,14883.6,43.9375,83242.9,516096,917504,530220,987020,41820,87.87390543,456800,3.258231173,0.009618542032,18.22305166
253,4.94E+07,2.39992,0.00128264,8.45634,15271.9,7.25,86175.1,540672,950272,553524,1.02E+06,43370,8.70E+01,470636,3.244949388,0.001540468642,18.31035025
254,4.96E+07,2.39695,0.000762934,8.77251,15749.1,4.6875,90388.5,557056,974848,570501,1.06E+06,47818.5,8.59E+01,486539,3.236965588,0.0009634376689,18.57785296
255,4.98E+07,2.46353,0.000175707,9.27749,16531.9,1.1875,96758.1,565248,995328,580677,1.08E+06,50985.5,8.58E+01,501193,3.298509756,0.0002369346739,19.30555694
256,5.00E+07,2.44325,0.000389419,8.67561,17030.6,3.0625,95059.2,589824,1.03E+06,606067,1.12E+06,50656.5,8.65E+01,511193,3.331540142,0.0005990887982,18.5955598
257,5.02E+07,2.39076,0.000585397,8.43332,17045,3.8125,96457.9,602112,1.05E+06,619413,1.15E+06,56875.5,8.49E+01,525617,3.242855539,0.0007253380313,18.35136611
258,5.04E+07,2.41629,0.000576165,9.02477,17741.8,5.6875,102394,618496,1.08E+06,636096,1.18E+06,56790,8.55E+01,541224,3.278088185,0.001050858794,18.91896886
259,5.06E+07,2.40476,0.00137331,9.49218,18478.6,10.6875,111690,647168,1.12E+06,663223,1.22E+06,57432.5,8.52E+01,557887,3.312247821,0.001915710529,20.0201833
260,5.08E+07,2.3596,0.00133213,8.90202,18903.9,10.3125,108870,675840,1.17E+06,692470,1.27E+06,57710,8.58E+01,577780,3.271816262,0.001784848904,18.84281214
261,5.10E+07,2.33601,8.34E-06,8.83579,19345.2,0.0625,111158,696320,1.21E+06,716739,1.32E+06,62889.5,8.59E+01,601041,3.218615702,0.00001039862505,18.49424582
262,5.12E+07,2.32226,4.53E-05,9.5465,20083.1,0.4375,125365,729088,1.26E+06,747925,1.36E+06,60463.5,8.65E+01,615735,3.26164665,0.00007105329403,20.3602199
263,5.14E+07,2.38005,0.00200316,9.61086,21223.4,16,129784,749568,1.29E+06,768833,1.40E+06,63422.5,8.61E+01,633087,3.352367052,0.002527298776,20.50018402
264,5.16E+07,2.33721,0.000778644,9.62953,21340.2,7.75,132682,765952,1.33E+06,785032,1.43E+06,61775,8.68E+01,646538,3.300687663,0.001198692111,20.52191828
265,5.18E+07,2.30017,0.000534713,9.62053,21907.1,5.125,137777,802816,1.38E+06,820721,1.49E+06,64307.5,8.61E+01,666249,3.28812501,0.0007692319238,20.67950571
266,5.20E+07,2.34207,0.00302801,9.21216,23263.8,31.75,137154,835584,1.44E+06,856584,1.55E+06,63215,8.78E+01,690636,3.368460376,0.004597211845,19.85908641
267,5.21E+07,2.3858,0.000695806,9.97985,24679.1,7.125,154391,872448,1.51E+06,892153,1.61E+06,60452.5,8.86E+01,716377,3.444987765,0.0009945880451,21.55164111
268,5.23E+07,2.41452,1.12E-05,10.0054,26255.6,0.125,160946,917504,1.57E+06,938559,1.68E+06,65952.5,8.79E+01,745151,3.523527446,0.00001677512343,21.59911213
269,5.25E+07,2.41376,0.000321239,9.49932,27180.1,4,159499,950272,1.64E+06,972543,1.75E+06,66790.5,8.85E+01,777167,3.49733069,0.0005146898929,20.52313081
270,5.27E+07,2.43019,0.00454342,9.27116,28166.1,49.5,160724,983040,1.69E+06,1.00E+06,1.80E+06,6.86E+04,8.81E+01,799990,3.52080651,0.006187577345,20.09075113
271,5.29E+07,2.40964,0.000560281,9.49477,28783.4,5.875,170163,1.01E+06,1.74E+06,1.04E+06,1.87E+06,7.74E+04,8.74E+01,829490,3.470011694,0.0007082665252,20.51417136
272,5.31E+07,2.44698,0.000626524,10.066,30470.8,7.75,187047,1.05E+06,1.80E+06,1.08E+06,1.93E+06,8.20E+04,8.81E+01,855100,3.563419483,0.0009063267454,21.87428371
273,5.33E+07,2.37458,0.00210761,9.79543,30703.8,31.25,189480,1.10E+06,1.88E+06,1.12E+06,2.02E+06,8.22E+04,8.72E+01,892200,3.44135844,0.003502577897,21.23739072
274,5.35E+07,2.31718,0.00122473,9.3268,31104.8,15.25,187910,1.14E+06,1.95E+06,1.17E+06,2.10E+06,8.94E+04,8.70E+01,931990,3.337460702,0.001636283651,20.1622335
275,5.37E+07,2.32509,0.000148228,10.2262,32775.5,2.125,216493,1.20E+06,2.05E+06,1.22E+06,2.21E+06,9.35E+04,8.68E+01,981280,3.340076227,0.0002165538888,22.06230638
276,5.39E+07,2.26713,8.82E-06,10.3635,33615.6,0.125,230154,1.25E+06,2.15E+06,1.29E+06,2.32E+06,1.02E+05,8.66E+01,1031470,3.258999292,0.00001211862681,22.31320349
277,5.41E+07,2.32266,0.000278925,9.90333,35738.8,4.25,230517,1.31E+06,2.23E+06,1.34E+06,2.43E+06,1.15E+05,8.38E+01,1094520,3.265248693,0.0003882980667,21.06101305
278,5.43E+07,2.30405,0.000469503,10.691,36946.7,7,258890,1.37E+06,2.33E+06,1.40E+06,2.53E+06,1.17E+05,8.44E+01,1135970,3.252436244,0.0006162134563,22.79021453
279,5.45E+07,2.22783,0.000230471,10.3588,36820.5,3.625,259382,1.41E+06,2.39E+06,1.44E+06,2.62E+06,1.30E+05,8.36E+01,1175710,3.131767187,0.0003083243317,22.06173291
280,5.47E+07,2.2297,0.000794722,10.7654,37759.8,12.5,271193,1.44E+06,2.47E+06,1.48E+06,2.70E+06,1.32E+05,8.44E+01,1222750,3.088104682,0.001022285831,22.17894091
281,5.49E+07,2.1894,0.000881782,10.2808,38562.6,14.375,275982,1.51E+06,2.57E+06,1.54E+06,2.81E+06,1.35E+05,8.36E+01,1274390,3.025965364,0.001127990647,21.65600797
282,5.51E+07,2.16121,0.000784941,10.7134,39735.9,13.375,300783,1.57E+06,2.69E+06,1.60E+06,2.94E+06,1.44E+05,8.32E+01,1338300,2.969132482,0.0009994022267,22.4750056
283,5.53E+07,2.16724,0.00498924,10.1473,41475.5,92.375,297896,1.64E+06,2.80E+06,1.67E+06,3.08E+06,1.56E+05,8.30E+01,1402040,2.958225158,0.006588613734,21.24732533
284,5.55E+07,2.16852,0.00191039,10.3464,43355.2,39.75,317652,1.71E+06,2.93E+06,1.75E+06,3.22E+06,1.63E+05,8.34E+01,1463670,2.962088449,0.002715776097,21.70243293
285,5.57E+07,2.21445,0.00133513,10.1086,45359.8,27.125,320584,1.77E+06,3.01E+06,1.80E+06,3.32E+06,1.72E+05,8.20E+01,1518470,2.987204225,0.001786337563,21.11230383
286,5.59E+07,2.19358,0.00465958,10.6575,45778.5,99.25,345933,1.80E+06,3.10E+06,1.84E+06,3.40E+06,1.72E+05,8.30E+01,1560020,2.934481609,0.006362097922,22.17490801
287,5.61E+07,2.18684,0.00208079,9.62648,46821.4,45,321118,1.85E+06,3.18E+06,1.90E+06,3.50E+06,1.82E+05,8.29E+01,1600480,2.925459862,0.002811656503,20.06385584
288,5.63E+07,2.19288,0.00142337,10.3446,48211.6,31.25,355399,1.92E+06,3.28E+06,1.96E+06,3.60E+06,1.82E+05,8.27E+01,1645120,2.930582571,0.001899557479,21.60322651
289,5.64E+07,2.2298,0.00207235,10.1361,50030.3,50.25,358514,1.97E+06,3.38E+06,2.01E+06,3.71E+06,1.85E+05,8.30E+01,1698410,2.945713932,0.00295864956,21.10880176
290,5.66E+07,2.20706,0.00193418,10.0275,50953.6,45,365201,2.02E+06,3.47E+06,2.07E+06,3.81E+06,1.94E+05,8.33E+01,1741650,2.925593546,0.002583756782,20.96867913
291,5.68E+07,2.13167,0.000416147,10.1123,50506.9,9.75,377854,2.08E+06,3.57E+06,2.12E+06,3.91E+06,1.92E+05,8.35E+01,1786140,2.827712273,0.0005458698646,21.1547807
292,5.70E+07,2.1261,0.0010632,10.1809,50941.6,27,388135,2.10E+06,3.65E+06,2.16E+06,3.99E+06,2.00E+05,8.48E+01,1835040,2.776048479,0.001471357573,21.15131005
293,5.72E+07,2.1353,0.00132457,9.39485,51828,31.25,365254,2.15E+06,3.72E+06,2.20E+06,4.07E+06,2.03E+05,8.40E+01,1873100,2.766963857,0.001668357269,19.49997331
294,5.74E+07,2.1426,0.000858931,9.7563,52081,21.25,380826,2.16E+06,3.72E+06,2.21E+06,4.09E+06,2.07E+05,8.26E+01,1883490,2.765132812,0.001128224732,20.21916761
295,5.76E+07,2.1442,0.000652581,9.85375,51601.1,17,383255,2.13E+06,3.72E+06,2.18E+06,4.08E+06,2.05E+05,8.39E+01,1894860,2.72321438,0.0008971639066,20.22603253
296,5.78E+07,2.13444,0.00043445,9.7466,51110,10.25,378637,2.13E+06,3.72E+06,2.18E+06,4.07E+06,1.98E+05,8.40E+01,1890840,2.703031457,0.0005420871147,20.02480379
297,5.80E+07,2.10353,0.000587742,9.01918,50349.9,13,354169,2.11E+06,3.72E+06,2.18E+06,4.07E+06,2.12E+05,8.49E+01,1890370,2.663494448,0.0006876960595,18.73543275
298,5.82E+07,2.08673,0.000185285,9.487,49820.1,4.25,370930,2.13E+06,3.75E+06,2.18E+06,4.10E+06,2.00E+05,8.44E+01,1921390,2.592919709,0.0002211940314,19.3052946
299,5.84E+07,2.11208,0.000900684,9.98065,50656.1,21.25,392371,2.13E+06,3.75E+06,2.18E+06,4.12E+06,2.14E+05,8.36E+01,1939440,2.611893124,0.001095677103,20.2311492
300,5.86E+07,2.12266,0.00160055,10.0257,50483.1,37.5,390690,2.11E+06,3.72E+06,2.17E+06,4.09E+06,2.12E+05,8.37E+01,1919350,2.630218564,0.001953786438,20.35532863
301,5.88E+07,2.12067,0.00235897,9.82491,48740.7,63,373085,2.05E+06,3.65E+06,2.10E+06,3.99E+06,1.94E+05,8.51E+01,1886640,2.583465844,0.003339269813,19.77510283
302,5.90E+07,2.0948,0.0018876,9.53418,46634.5,39.5,348795,1.97E+06,3.52E+06,2.03E+06,3.85E+06,1.89E+05,8.50E+01,1820710,2.561335962,0.002169483333,19.15708707
303,5.92E+07,2.04924,0.000500682,9.4459,44138.9,10.5,333265,1.90E+06,3.41E+06,1.96E+06,3.72E+06,1.87E+05,8.59E+01,1753990,2.516485271,0.0005986351119,19.00039339
304,5.94E+07,2.05412,0.00103028,9.11095,42744.8,19.75,320709,1.85E+06,3.29E+06,1.89E+06,3.61E+06,1.82E+05,8.39E+01,1719110,2.486449384,0.001148850277,18.65552524
305,5.96E+07,2.07227,0.0010569,9.5997,42110.2,20,320129,1.81E+06,3.21E+06,1.85E+06,3.52E+06,1.75E+05,8.40E+01,1668090,2.524456114,0.001198976074,19.19135059
306,5.98E+07,2.00057,0.000206899,9.06643,39471.3,4,292405,1.76E+06,3.11E+06,1.80E+06,3.40E+06,1.62E+05,8.41E+01,1606590,2.456837152,0.0002489745361,18.20034981
